longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
0.49063963918576803,-0.6705615753894417,-0.6058787296922601,-0.39083081026207794,2.6902541377816583e-16,0.7598133962754002,0.4557444385275896,-0.5864522165720977,-0.23694631970613259,1.0,0.0,0.0,0.0,0.0
0.4856611016740893,-0.6705615753894417,-1.4779189794717318,0.10311163840879436,0.947966915220995,0.6392793784772546,0.8506097252030268,-0.3357356996734702,-0.4952639585041681,1.0,0.0,0.0,0.0,0.0
0.4856611016740893,-0.6658883030278137,-0.7644315023794368,-0.02860634790343826,0.7491916197668125,0.5012766624474937,0.7337088179635882,-0.659237482461735,-0.2152753768539484,1.0,0.0,0.0,0.0,0.0
0.5055752517208183,-0.6705615753894417,0.5039906791179766,-0.3995205385257322,-0.4221627998739061,-0.3031568911183909,-0.38074649771906016,0.6227529646776842,0.12019081849786283,1.0,0.0,0.0,0.0,0.0
0.4956181766974538,-0.6705615753894417,-0.6058787296922601,0.153420591514161,0.4817915199296383,0.344058378362956,0.4947114076074025,-0.19327474840649717,0.14359543677822176,1.0,0.0,0.0,0.0,0.0
0.5055752517208183,-0.6752348477510732,0.5832670654615649,-0.019916619639784024,-0.23521936724437728,-0.1607870005307262,-0.19630284407461254,0.12880400601173153,0.07338158193714497,1.0,0.0,0.0,0.0,0.0
0.5005967142091395,-0.6705615753894417,0.5832670654615649,-0.038668138524511585,-0.16896093542631643,-0.06296229043368051,-0.1469446832401829,0.36370909657662154,-0.04884253574917384,1.0,0.0,0.0,0.0,0.0
0.5005967142091395,-0.6705615753894417,0.3454379064307999,-0.40455143383626885,-0.5428478006853741,-0.425437778739698,-0.48465841526522785,0.7148281706944808,0.017903968235553458,1.0,0.0,0.0,0.0,0.0
0.4956181766974538,-0.6705615753894417,0.5039906791179766,-0.4964796117833479,-0.6469681935423268,-0.5564530154768128,-0.6561130792164045,0.6744036240345592,0.11325611678516388,1.0,0.0,0.0,0.0,0.0
0.4956181766974538,-0.6705615753894417,0.5039906791179766,-0.6039578297811765,-0.7392567235746259,-0.5887701072053011,-0.7418404111919928,0.19305110168115028,0.12279133164012493,1.0,0.0,0.0,0.0,0.0
0.5055752517208183,-0.6752348477510732,0.42471429277438827,-0.2097185790827581,-0.3984990742245986,-0.3878800775417251,-0.40152888122829367,0.498475153694509,0.5163356538357897,1.0,0.0,0.0,0.0,0.0
0.4956181766974538,-0.6752348477510732,0.5039906791179766,-0.1438595859266418,-0.33460701497146855,-0.4053487757733404,-0.4301046585534898,0.009058803910894336,0.15399748934727014,1.0,0.0,0.0,0.0,0.0
0.4956181766974538,-0.6752348477510732,-0.13022041163073012,0.7511824252297444,1.2555953486619917,1.251557251495371,1.380560504688482,-0.2920961629923552,0.13579389735143543,1.0,0.0,0.0,0.0,0.0
0.4956181766974538,-0.6752348477510732,-1.0815370477537902,0.19092362928361611,1.2745263291814377,0.6488871625046431,1.4974614119279206,-0.5358556523041383,-0.1701998157214053,1.0,0.0,0.0,0.0,0.0
0.4956181766974538,-0.6799081201127014,-0.050944025287141766,-0.7937597892241507,-0.9427647641586698,-0.9276628528986379,-0.9314796607137489,0.9219051509119934,1.156061886832267,1.0,0.0,0.0,0.0,0.0
0.4757040266507178,-0.6799081201127014,-0.2887731843179068,0.219736938789417,-0.17132730799124718,-0.16515417508863,-0.16253147087210804,1.337482139717055,1.0919158959898019,1.0,0.0,0.0,0.0,0.0
0.4757040266507178,-0.6752348477510732,0.5039906791179766,-0.32451446298682196,-0.5523132909450971,-0.45862830537976707,-0.48465841526522785,0.8661435207083469,0.5224035178344013,1.0,0.0,0.0,0.0,0.0
0.48068256416240357,-0.6705615753894417,0.02833236105644657,-0.44388388808228274,-0.6067398599385042,-0.555579580565232,-0.6015593225046665,0.8708869486084678,0.33516657159152996,1.0,0.0,0.0,0.0,0.0
0.48068256416240357,-0.6752348477510732,-0.050944025287141766,0.5398848221872046,0.493623382754292,0.31436159136921,0.5180915890552903,0.1310703104529004,0.3403675978760542,1.0,0.0,0.0,0.0,0.0
0.48068256416240357,-0.6752348477510732,0.42471429277438827,-0.8875173836477884,-0.978260352632631,-0.9267894179870572,-0.9730444277322159,0.23495138146555428,0.025705507662339765,1.0,0.0,0.0,0.0,0.0
0.4856611016740893,-0.6752348477510732,-1.0022606614102019,5.61102729520816,8.619746770726469,3.2097983232594465,7.2749640274948435,-0.5457641461399471,0.058645340797659734,1.0,0.0,0.0,0.0,0.0
0.4707254891390391,-0.6752348477510732,0.26616152008721156,0.4228021676874423,0.1197365174952344,0.2715632807017525,0.15959547352101175,0.6778821378279813,0.4547901761355867,1.0,0.0,0.0,0.0,0.0
0.4707254891390391,-0.6799081201127014,0.26616152008721156,-0.45623244929905454,-0.7061275076655954,-0.6403027669885663,-0.6976778462348716,1.4768862152261721,1.957886772363082,1.0,0.0,0.0,0.0,0.0
0.46574695162735336,-0.6752348477510732,0.10760874740003491,-0.11184479758686304,-0.3961327016596679,-0.32149902426158694,-0.32359494306866793,1.129298359656181,0.33343289616335525,1.0,0.0,0.0,0.0,0.0
0.46574695162735336,-0.6799081201127014,0.3454379064307999,0.5325671562809694,0.19546043957301823,0.3091209818997254,0.29468096633102975,0.6837850703259102,0.48773000927090665,1.0,0.0,0.0,0.0,0.0
0.46076841411566755,-0.6799081201127014,-0.13022041163073012,-0.3890013937855192,-0.47658936886731323,-0.36167703019430214,-0.45608263794003173,0.5577680024460238,0.28749049731672477,1.0,0.0,0.0,0.0,0.0
0.46076841411566755,-0.6752348477510732,-0.13022041163073012,0.05874828885224379,-0.06957328769922516,-0.07344350937264969,-0.011859190430164906,0.7035493532430815,0.31089511559708366,1.0,0.0,0.0,0.0,0.0
0.4557898766039889,-0.6752348477510732,-0.44732595700508343,2.241242145386876,1.1609404460647619,1.5642469498412848,1.406538484075024,1.989756180738164,1.4542540604783214,1.0,0.0,0.0,0.0,0.0
0.4707254891390391,-0.6845813924743295,0.3454379064307999,0.9720844647742178,0.5835455402216603,0.5143781861212052,0.6271991024787663,0.9028787345570628,1.1361246194082575,1.0,0.0,0.0,0.0,0.0
0.46574695162735336,-0.6845813924743295,-0.20949679797431844,1.885877994815332,0.8580447577536267,0.9991345620485298,0.9908908138903532,2.064913160577862,1.7498457209821137,1.0,0.0,0.0,0.0,0.0
0.5005967142091395,-0.6799081201127014,0.5832670654615649,0.15433529975244037,-0.23521936724437728,-0.16340730526546848,-0.23007421727711702,1.4038901303187519,2.016831736921023,1.0,0.0,0.0,0.0,0.0
0.4956181766974538,-0.6845813924743295,0.02833236105644657,0.3427651968379954,0.07950818389141173,0.03573585457494595,0.22194262404871237,1.2331267259143892,1.1075189748433745,1.0,0.0,0.0,0.0,0.0
0.49063963918576803,-0.6799081201127014,-1.7157481385024969,4.2119810447598285,5.089118903849798,2.5975204502413303,5.05384678994551,0.1761328755040515,0.5562101886838087,1.0,0.0,0.0,0.0,0.0
0.48068256416240357,-0.6845813924743295,-0.7644315023794368,1.5094755547633614,1.9039814314530157,0.8227007099092153,1.9442826573764416,0.0080047088219784,1.0555087119981323,1.0,0.0,0.0,0.0,0.0
0.4757040266507178,-0.6845813924743295,0.26616152008721156,-0.5271223377657075,-0.4387274078284213,-0.5887701072053011,-0.5340165760996575,-0.4355057998393524,0.4825289829863824,1.0,0.0,0.0,0.0,0.0
0.4757040266507178,-0.6845813924743295,0.42471429277438827,0.2855959319455333,-0.005681228446095064,0.028748375282299826,0.04529236422022732,1.5713858399474754,0.8769401428961346,1.0,0.0,0.0,0.0,0.0
0.4707254891390391,-0.6799081201127014,0.3454379064307999,1.1929865043186914,0.5196534809685303,0.533593754175982,0.5934277292762619,1.5447699389523508,1.5825460421632518,1.0,0.0,0.0,0.0,0.0
0.46076841411566755,-0.6799081201127014,-0.20949679797431844,0.897993097473587,0.2735507342157328,0.29601945822601394,0.3674193086133471,1.9105936395605856,1.3909749073499436,1.0,0.0,0.0,0.0,0.0
0.4557898766039889,-0.6799081201127014,-0.2887731843179068,1.8149881063486786,0.7491916197668125,0.9510956419115877,0.8869788963441855,2.3846202010460296,1.8365294923908504,1.0,0.0,0.0,0.0,0.0
0.48068256416240357,-0.6845813924743295,0.18688513374362326,-0.4365662221760476,-0.4221627998739061,-0.63331528769592,-0.3677575080257892,0.07024902382245755,0.6186225040980992,1.0,0.0,0.0,0.0,0.0
0.48068256416240357,-0.6939279371975892,0.26616152008721156,0.8449400196533822,0.6498039720397212,0.2322587096806181,0.6427858901106914,0.5499676987880466,0.9705586160175703,1.0,0.0,0.0,0.0,0.0
0.48068256416240357,-0.689254664835961,0.02833236105644657,0.7868560465226407,0.2522533811313561,0.10473721258982639,0.3180611477789175,1.5516215570303036,1.3892412319217688,1.0,0.0,0.0,0.0,0.0
0.4707254891390391,-0.689254664835961,0.3454379064307999,0.11546019962556617,-0.20209015133534686,-0.27433353903622565,-0.2352698131544254,1.1344634255918682,1.2184742022465573,1.0,0.0,0.0,0.0,0.0
0.4707254891390391,-0.689254664835961,0.10760874740003491,0.32126955323842965,-0.12636622925756302,-0.11711525495168794,-0.01705478630747329,1.8922523850134505,1.6085511735858729,1.0,0.0,0.0,0.0,0.0
0.4757040266507178,-0.6939279371975892,-0.20949679797431844,1.3800443390468273,0.5930110304813833,0.9283863342104879,0.7233176262089714,2.1686361173271784,1.7576472604089,1.0,0.0,0.0,0.0,0.0
0.5005967142091395,-0.6845813924743295,0.18688513374362326,-0.3171967970805868,-0.37246897601036044,-0.4891985272850939,-0.37555090184175177,-0.3579771060495939,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.4956181766974538,-0.6845813924743295,-0.8437078887230252,1.75278794614568,1.28162544687623,0.8585115412840266,1.1857256592894176,0.9307595496588863,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.49063963918576803,-0.6845813924743295,0.5832670654615649,-0.3460101065863877,-0.4292619175686983,-0.5844029326473973,-0.4482892441240691,0.8527565130791158,0.7703191040633884,1.0,0.0,0.0,0.0,0.0
0.4856611016740893,-0.689254664835961,0.6625434518051533,0.3647181945567008,0.10317190954071918,-0.12846990880223788,0.11023731268658211,0.15752809718468758,0.9185483531723283,1.0,0.0,0.0,0.0,0.0
0.4856611016740893,-0.689254664835961,0.26616152008721156,0.6199217930366515,0.29958083242997097,0.17286513569312606,0.3362457333494968,1.1661916877682343,1.1387251325505197,1.0,0.0,0.0,0.0,0.0
0.5005967142091395,-0.6939279371975892,-0.5266023433486717,1.4395003745349877,0.39186936246227,0.5493155825844358,0.4453532467729729,3.717470736225637,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.4956181766974538,-0.6939279371975892,-0.6058787296922601,0.5545201539996749,0.015616124638281638,-0.007062456092511542,0.08685713123869439,2.3995883513086347,2.111317047756546,1.0,0.0,0.0,0.0,0.0
0.49063963918576803,-0.6939279371975892,0.02833236105644657,-0.28380994638338897,-0.4978867219516899,-0.596631021409528,-0.5132341925904239,1.529854493444192,1.4091784993457783,1.0,0.0,0.0,0.0,0.0
0.4856611016740893,-0.6939279371975892,-0.050944025287141766,0.8810709950654183,0.4817915199296383,0.22963840494587578,0.5025048014233651,1.1981307689623837,1.3415651576469636,1.0,0.0,0.0,0.0,0.0
0.49063963918576803,-0.6986012095592173,-0.7644315023794368,-0.6131049121639705,-0.9120019208145702,-0.8560411901490151,-0.9262840648364404,3.5229901923206683,2.392172467120853,1.0,0.0,0.0,0.0,0.0
0.5404250143026045,-0.6799081201127014,0.18688513374362326,0.19641187871329246,0.31614544038448616,0.04883737824865742,0.473929024098169,0.5437485377634432,0.9064126251751051,1.0,0.0,0.0,0.0,0.0
0.530467939279233,-0.6799081201127014,0.6625434518051533,-0.3432659818715495,-0.4150636821791139,-0.4533876959102825,-0.4612782338173401,0.49378443054883375,0.7642512400647768,1.0,0.0,0.0,0.0,0.0
0.530467939279233,-0.6845813924743295,0.18688513374362326,0.27827826603929817,0.6947650507734053,-0.016670240119899957,0.6713616674358875,-0.35745005850513606,0.10285406421611547,1.0,0.0,0.0,0.0,0.0
0.5254894017675543,-0.6799081201127014,1.1382017698666833,-0.43153532686551094,-0.3795680937051527,-0.43679243259024797,-0.39633328535098533,-0.10104142812636312,0.05171063908496079,1.0,0.0,0.0,0.0,0.0
0.5254894017675543,-0.6799081201127014,1.3760309288974484,-0.2568260533541469,-0.24231848493916952,-0.3346005479352984,-0.28203017605020086,-0.11242565508665388,0.07684893279349445,1.0,0.0,0.0,0.0,0.0
0.5254894017675543,-0.6799081201127014,1.058925383523095,-0.47223984346894393,-0.30857691675723037,-0.481337613080867,-0.3002147616207802,-0.35544727783619595,0.12712552021056175,1.0,0.0,0.0,0.0,0.0
0.5205108642558685,-0.6845813924743295,-0.8437078887230252,1.731749656665254,2.0625283933033756,1.281254038489117,2.1988668553645523,-0.0061728701239393245,0.3178298173097826,1.0,0.0,0.0,0.0,0.0
0.5155323267441827,-0.6845813924743295,-1.3986425931281434,-0.7150948807321228,-0.867040842080886,-0.9119410244901841,-0.8873170957566275,1.1914899699022141,0.9428198091667745,1.0,0.0,0.0,0.0,0.0
0.510553789232504,-0.6799081201127014,0.26616152008721156,0.16805592332663127,-0.026978581530471765,-0.12497616915591482,0.060879151852152466,0.6291829447200706,0.9003447611764935,1.0,0.0,0.0,0.0,0.0
0.5055752517208183,-0.6799081201127014,0.8210962244923299,-0.37711018668788704,-0.5901752519839889,-0.5765420184431703,-0.5807769389954329,0.8127536044547605,2.1685283368863124,1.0,0.0,0.0,0.0,0.0
0.5155323267441827,-0.6799081201127014,-0.9229842750666135,2.0903152860707763,3.4397572260930693,2.3319962371207774,3.4328208762252936,-0.407097937193071,-0.28288871855276304,1.0,0.0,0.0,0.0,0.0
0.5205108642558685,-0.6799081201127014,-1.0022606614102019,2.0811682036879824,3.397162519924316,1.9712676186379214,3.6172645298697415,-0.35734464899624446,-0.15459673686783268,1.0,0.0,0.0,0.0,0.0
0.5155323267441827,-0.6845813924743295,0.42471429277438827,-0.08486090455762094,-0.2541503477638232,-0.3459552017858484,-0.3339861348232847,0.9524212037361064,2.049771570056343,1.0,0.0,0.0,0.0,0.0
0.5155323267441827,-0.6845813924743295,-0.2887731843179068,0.3240136779532678,0.8296482869744577,0.33619746415872914,0.9311414613013067,-0.5343799191796563,1.8885397552360925,1.0,0.0,0.0,0.0,0.0
0.510553789232504,-0.6845813924743295,0.5832670654615649,-0.23624511799286052,-0.5759770165944045,-0.5844029326473973,-0.5911681307500497,2.093689956505264,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5055752517208183,-0.6845813924743295,0.5039906791179766,0.15707942446727854,-0.3535379954909145,-0.16253387035388772,-0.29761696368212603,1.7210673425735217,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5254894017675543,-0.6845813924743295,-0.6851551160358484,6.738405198887513,9.268132853517493,5.258003190916341,9.618177768160924,-0.3432724795592183,0.4547901761355867,1.0,0.0,0.0,0.0,0.0
0.5254894017675543,-0.689254664835961,0.8210962244923299,0.02261731344020776,-0.14766358234193974,-0.18436974314340684,-0.17292266262672482,0.6868946508382117,1.1118531634138114,1.0,0.0,0.0,0.0,0.0
0.5205108642558685,-0.689254664835961,0.26616152008721156,0.41639921001948654,0.5243862260983917,0.16849796113522222,0.6453836880493456,-0.13313862358384965,0.7235098675026707,1.0,0.0,0.0,0.0,0.0
0.530467939279233,-0.689254664835961,-0.44732595700508343,3.892290515481181,3.442123598658,2.311033799242839,3.396451705084135,0.8402127815210173,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5454035518142832,-0.689254664835961,0.26616152008721156,-0.24493484625651474,-0.5475805458152355,-0.5774154533547511,-0.5911681307500497,2.556437700539308,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5354464767909187,-0.6939279371975892,0.3454379064307999,0.21058985640662306,-0.36300348575063746,-0.27870071359412946,-0.32619274100732215,5.0348260735981825,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5354464767909187,-0.6845813924743295,0.6625434518051533,-0.8065657045600622,2.6902541377816583e-16,-0.9267894179870572,-0.9003060854498985,0.14556411792549284,0.8361987703340283,1.0,0.0,0.0,0.0,0.0
0.5404250143026045,-0.6939279371975892,0.3454379064307999,0.08481747364320649,-0.4268955450037676,-0.36691763966378677,-0.3599641142098266,3.4215862447669667,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5404250143026045,-0.6986012095592173,-0.050944025287141766,0.4095388982323911,-0.23521936724437728,-0.20969935557924904,-0.2092918337678835,3.59071580178351,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5404250143026045,-0.7032744819208454,-0.36804957066149513,0.8005766700968316,2.6902541377816583e-16,0.011279677050684524,0.06867254566811504,3.9165892985218353,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.530467939279233,-0.6986012095592173,-0.050944025287141766,1.8771882665516777,0.8604111303185574,0.8742333696924804,0.9727062283197738,4.754594894209911,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5205108642558685,-0.6986012095592173,-0.050944025287141766,1.9558531750437054,0.8651438754484189,0.9476019022652646,0.9311414613013067,2.8208574535938413,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5155323267441827,-0.6939279371975892,-0.20949679797431844,3.415270169218477,1.7856628032064785,1.8944053464188142,1.962467242947021,3.3533335877596677,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5055752517208183,-0.6986012095592173,-0.44732595700508343,3.207631399129055,1.5348273113238196,1.8821772576566835,1.7156764387748726,3.464382505376949,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5702962393726979,-0.6939279371975892,1.058925383523095,-0.6176784533553674,-0.7723859394836563,-0.8481802759447883,-0.7392426132533386,2.005567607071901,2.257812621437311,1.0,0.0,0.0,0.0,0.0
0.5702962393726979,-0.6939279371975892,-0.20949679797431844,0.11728961610212495,0.29958083242997097,-0.29704284673732556,0.22973601786467493,-0.08127714520919146,2.082711403191663,1.0,0.0,0.0,0.0,0.0
0.5653177018610192,-0.6939279371975892,-1.0815370477537902,0.8124678771944638,1.2674272114866454,0.20867596706793742,1.3363979397313608,0.4062418334143749,1.3172937016525172,1.0,0.0,0.0,0.0,0.0
0.5653177018610192,-0.6939279371975892,0.6625434518051533,-0.5984695803515002,-0.6020071148086427,-0.7783054830183271,-0.5781791410567787,-0.30854004637944205,0.8197288537663684,1.0,0.0,0.0,0.0,0.0
0.5653177018610192,-0.6939279371975892,0.7418198381487416,-0.5746871661562359,-0.4813221139971747,-0.626327808403274,-0.41192007298291045,-0.49095120151632443,0.8440003097608146,1.0,0.0,0.0,0.0,0.0
0.5603391643493334,-0.689254664835961,-0.5266023433486717,2.37113071522255,3.543877618950022,1.6358686125909077,3.690002872152059,-0.13155748095047587,0.9636239143048714,1.0,0.0,0.0,0.0,0.0
0.5603391643493334,-0.6939279371975892,-1.4779189794717318,-0.7100639854215862,-0.663532801496842,-0.7975210510731039,-0.6119505142592833,0.16127013475033844,1.087581707419365,1.0,0.0,0.0,0.0,0.0
0.5603391643493334,-0.6939279371975892,-0.6851551160358484,0.5636672363824689,0.6119420110008292,-0.08392472831161887,0.6531770818653082,0.3683471149678511,2.351431094558747,1.0,0.0,0.0,0.0,0.0
0.550382089325969,-0.6939279371975892,-1.7157481385024969,1.6750377458919314,2.206877119764151,0.8305616241134421,2.071574756370497,0.4086135473644356,2.1685283368863124,1.0,0.0,0.0,0.0,0.0
0.550382089325969,-0.689254664835961,0.10760874740003491,0.5394274680680649,0.4723260296699153,0.016520286520169115,0.2868875725150672,0.38647755049720306,1.6068174981576981,1.0,0.0,0.0,0.0,0.0
0.550382089325969,-0.6939279371975892,1.1382017698666833,-0.8413246176146791,-1.0019240782819385,-1.0158797789682952,-1.0172069926893372,2.2980262894915953,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5454035518142832,-0.6939279371975892,0.18688513374362326,-0.04918728326472461,-0.2636158380235462,-0.38438633789540205,-0.2014984399519209,0.8392640959409934,2.4996603436676867,1.0,0.0,0.0,0.0,0.0
0.5454035518142832,-0.6986012095592173,0.18688513374362326,3.053503060978977,1.4259741733370053,1.3537491361503204,1.5779931480262006,3.422218701820316,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5553606268376547,-0.6986012095592173,0.42471429277438827,1.1984747537483678,0.5456835791827684,0.2689429759670102,0.6531770818653082,2.6061382839816893,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.550382089325969,-0.6986012095592173,0.42471429277438827,0.4584757889803386,0.16469759622891855,-0.035012373263096024,0.2738985828217962,1.9829045626602109,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5702962393726979,-0.7032744819208454,0.6625434518051533,0.8033207948116698,0.3658392642480318,0.0794076001539842,0.42716866120239355,2.334129046286962,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5603391643493334,-0.6986012095592173,0.3454379064307999,-0.4127838079807834,-0.6304035855878116,-0.7355071723508696,-0.609352716320629,2.158674918736924,2.4589189711055806,1.0,0.0,0.0,0.0,0.0
0.6051460019544841,-0.6939279371975892,0.9796489971795066,0.41228302294722924,0.3729383819428241,-0.18262287332024532,0.38820169212258065,0.2283632871598303,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.6051460019544841,-0.6939279371975892,0.42471429277438827,0.46442139252915465,0.90063946392238,-0.08043098866529581,0.8661965128349519,-0.1299236335626564,1.3779723416386331,1.0,0.0,0.0,0.0,0.0
0.6001674644427983,-0.6939279371975892,-0.44732595700508343,0.896621035116168,1.8424557447648164,0.8392959732292498,1.8845333047873951,-0.3844348927813808,0.48512949612864453,1.0,0.0,0.0,0.0,0.0
0.6001674644427983,-0.6939279371975892,0.02833236105644657,-0.006195996065593126,0.18126220418343375,-0.3136381100573601,0.18557345290755367,-0.26342477657384505,1.4646561130473699,1.0,0.0,0.0,0.0,0.0
0.5951889269311197,-0.689254664835961,1.058925383523095,-0.1305963164715906,0.013249752073350893,-0.31887871952684466,0.05568355597484408,-0.3888620921548275,0.9835611817288809,1.0,0.0,0.0,0.0,0.0
0.5951889269311197,-0.6939279371975892,0.5832670654615649,0.13238230203373494,0.18599494931329524,-0.2752069739478064,0.20116024053947884,0.23026065831987905,1.3762386662104584,1.0,0.0,0.0,0.0,0.0
0.5902103894194339,-0.6939279371975892,0.02833236105644657,0.21333398112146124,0.2593524988261483,-0.1904837875244722,0.36482151067469293,0.177292380101859,1.623287414725358,1.0,0.0,0.0,0.0,0.0
0.5902103894194339,-0.6939279371975892,0.02833236105644657,-0.7896436021518933,-0.8504762341263709,-0.9180550688712495,-0.8275677431675812,-0.21372419313146415,1.8885397552360925,1.0,0.0,0.0,0.0,0.0
0.5902103894194339,-0.689254664835961,-0.6851551160358484,0.6587968931635257,1.234297995577615,0.18072604989735294,1.2610617995103892,-0.3309395670189032,0.4261845315707036,1.0,0.0,0.0,0.0,0.0
0.5852318519077482,-0.6939279371975892,0.18688513374362326,0.5659540069781673,0.8722429931432112,0.09163568891611491,0.894772290160148,-0.43582202836602707,1.4039774730612542,1.0,0.0,0.0,0.0,0.0
0.5802533143960694,-0.6939279371975892,0.3454379064307999,0.6350144789682615,0.7752217179810507,0.23138527476903734,0.9545216427491945,0.25302911224046054,1.8963412946628788,1.0,0.0,0.0,0.0,0.0
0.5752747768843837,-0.6939279371975892,1.5345837015846249,-0.8980365283880015,-0.968794862372908,-1.0150063440567145,-0.9756422256708701,0.394383263664072,1.4239147404852635,1.0,0.0,0.0,0.0,0.0
0.5752747768843837,-0.6939279371975892,-0.8437078887230252,-0.34921158542036557,-0.2849131911079229,-0.6542777255738584,-0.4378980523694524,0.2396421046112295,1.4317162799120497,1.0,0.0,0.0,0.0,0.0
0.5752747768843837,-0.6939279371975892,0.18688513374362326,-0.3579013136840198,-0.2612494654586155,-0.6062388054369163,-0.3677575080257892,0.7476632327142088,1.2895548948017215,1.0,0.0,0.0,0.0,0.0
0.5752747768843837,-0.689254664835961,-0.9229842750666135,-1.0823502384012993,-1.1131435888336836,-1.1451481458822483,-1.149694687560701,0.08121161274718228,1.1664639394013154,1.0,0.0,0.0,0.0,0.0
0.5752747768843837,-0.689254664835961,1.3760309288974484,-1.1843402069694515,-1.2574923152944588,-1.231618202128744,-1.287377978309373,-1.755443670179741,1.4551208981924089,1.0,0.0,0.0,0.0,0.0
0.5852318519077482,-0.6939279371975892,0.9796489971795066,-0.11413156818256152,-0.09560338591346336,-0.5180218793672591,-0.21968302552250027,0.27521781386213834,1.5019301347531266,1.0,0.0,0.0,0.0,0.0
0.5852318519077482,-0.6939279371975892,1.2174781562102717,-0.058791719766658236,-0.07193966026415591,-0.4044753408617596,-0.0456305636326694,0.6370359531324935,1.450786709621972,1.0,0.0,0.0,0.0,0.0
0.5802533143960694,-0.6939279371975892,-0.36804957066149513,0.5705275481695643,0.7704889728511891,0.12045904099828016,0.853207523141681,0.15752809718468758,1.36583661364141,1.0,0.0,0.0,0.0,0.0
0.5802533143960694,-0.6939279371975892,1.3760309288974484,-0.4644648234435691,-0.6658991740617728,-0.812369444569977,-0.6327328977685168,1.168089058928283,1.8798713780952188,1.0,0.0,0.0,0.0,0.0
0.6051460019544841,-0.6986012095592173,0.10760874740003491,-0.5797180614667726,-0.5286495652957895,-0.6996963409760583,-0.47166942557195685,-0.09719398105182021,0.7633844023506895,1.0,0.0,0.0,0.0,0.0
0.6001674644427983,-0.6986012095592173,-0.6058787296922601,0.9268064069793879,1.4685688795057588,0.4226675204052249,1.5390261789463877,-0.03589835163136542,1.391841745064031,1.0,0.0,0.0,0.0,0.0
0.5951889269311197,-0.6986012095592173,1.058925383523095,-0.6359726181209553,-0.7463558412694181,-0.819356923862623,-0.7210580276827593,2.026227870814651,1.5565409107406307,1.0,0.0,0.0,0.0,0.0
0.5902103894194339,-0.6986012095592173,-0.7644315023794368,1.1124921793501048,1.1680395637595542,0.5161250559443668,1.1909212551667259,0.8968176877957968,0.8847416823229209,1.0,0.0,0.0,0.0,0.0
0.5902103894194339,-0.6939279371975892,0.5832670654615649,0.023989375797626847,0.4084339704167852,-0.45862830537976707,0.40898407563181416,-0.3963988720405756,1.4421183324810982,1.0,0.0,0.0,0.0,0.0
0.6101245394661698,-0.7032744819208454,0.8210962244923299,-0.47269719758808365,-0.6209380953280886,-0.8027616605425886,-0.5807769389954329,0.24591397039027899,1.549606209027932,1.0,0.0,0.0,0.0,0.0
0.6151030769778486,-0.7079477542824769,0.9796489971795066,0.28056503663499666,0.3279773032091399,-0.16864791473495308,0.35443031892007615,0.19753100580904284,1.755046747266638,1.0,0.0,0.0,0.0,0.0
0.6051460019544841,-0.7032744819208454,0.5832670654615649,1.9334428232058603,1.5135299582394428,0.6864448637026159,1.6325469047379386,2.204738874122545,2.500527181381774,1.0,0.0,0.0,0.0,0.0
0.6001674644427983,-0.7032744819208454,-0.050944025287141766,0.7516397793488842,0.2049259298327412,0.0593185971876266,0.29468096633102975,2.477644092642851,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5902103894194339,-0.6986012095592173,0.42471429277438827,0.9057681174989619,0.5693473048320759,0.12395278064460322,0.5648519519510657,1.415959519086838,2.538676709178759,1.0,0.0,0.0,0.0,0.0
0.5951889269311197,-0.6986012095592173,0.9003726108359182,-0.31033648529349134,-0.44109378039335206,-0.66737924924757,-0.37555090184175177,1.1705134776327895,2.3982403311194647,1.0,0.0,0.0,0.0,0.0
0.5852318519077482,-0.7032744819208454,0.26616152008721156,2.5696224029291783,1.4567370166811051,1.1196685798466754,1.6195579150446675,3.5263632966051985,2.538676709178759,1.0,0.0,0.0,0.0,0.0
